Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
5745,"Analisis Hubungan Interpersonal Mahasiswa terhadap Dosen dalam Proses Bimbingan Skripsi. ISLAMIC COUNSELING: Jurnal Bimbingan Konseling Islam, 1 (1), 25","https://scholar.google.com/scholar?q=+intitle:'Analisis Hubungan Interpersonal Mahasiswa terhadap Dosen dalam Proses Bimbingan Skripsi. ISLAMIC COUNSELING: Jurnal Bimbingan Konseling Islam, 1 (1), 25'",DH Ristianti,2017,8,
5745,Similarity cHeck artikel Government Approach on Marine Tourism Industry POlicy,https://scholar.google.com/scholar?q=+intitle:'Similarity cHeck artikel Government Approach on Marine Tourism Industry POlicy',"N Duadji, IF Meutia, D Yulianti
International Journal of Research in Business and Social Science, 0",0000,0,"International Journal of Research in Business and Social Science, 0"
5745,PENGARUH MODEL PEMBELAJARAN GROUP INVESTIGATION TERHADAP KEMAMPUAN MENULIS TEKS ANEKDOT PADA SISWA KELAS X SMA NEGERI 1 MARAU,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MODEL PEMBELAJARAN GROUP INVESTIGATION TERHADAP KEMAMPUAN MENULIS TEKS ANEKDOT PADA SISWA KELAS X SMA NEGERI 1 MARAU',"M Ilane, M Lahir, AA Alimin
EduIndo: Jurnal Pendidikan Bahasa dan Sastra Indonesia 2 (1), 1-10, 2021",2021,0,"EduIndo: Jurnal Pendidikan Bahasa dan Sastra Indonesia 2 (1), 1-10, 2021"
5745,", Akuntabilitas Pengelolan Keuangan Pda Yayasan Pondok Pesantren Gunung Sari Berdasarkan PSAK NO. 45 Tentang Pelaporan Keuangan Organisasi Nirlaba","https://scholar.google.com/scholar?q=+intitle:', Akuntabilitas Pengelolan Keuangan Pda Yayasan Pondok Pesantren Gunung Sari Berdasarkan PSAK NO. 45 Tentang Pelaporan Keuangan Organisasi Nirlaba'","M MULYADI
INSTITUT AGAMA ISLAM NEGERI MADURA, 2023",2023,0,"INSTITUT AGAMA ISLAM NEGERI MADURA, 2023"
5745,HUBUNGAN ANTARA POLA PEMANFAATAN SMARTPHONE DAN MOTIVASI BELAJAR TERHADAP PRESTASI BELAJAR SISWA KELAS V SD NEGERI SE-KECAMATAN BANGUNTAPAN BANTUL,https://scholar.google.com/scholar?q=+intitle:'HUBUNGAN ANTARA POLA PEMANFAATAN SMARTPHONE DAN MOTIVASI BELAJAR TERHADAP PRESTASI BELAJAR SISWA KELAS V SD NEGERI SE-KECAMATAN BANGUNTAPAN BANTUL',LMTOLA GRADE,2018,1,
5746,Pengaruh Aplikasi Bacillus sp. 140-B dan Streptomyces sp. L. 3.1-DW Terhadap Infeksi Fusarium oxysporum Schlecht f. sp. cubense (FOC) dan Pertumbuhan Tana...,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Aplikasi Bacillus sp. 140-B dan Streptomyces sp. L. 3.1-DW Terhadap Infeksi Fusarium oxysporum Schlecht f. sp. cubense (FOC) dan Pertumbuhan Tana...',"N Laili, S Antonius, A Salamah
JURNAL BIOLOGI INDONESIA 11 (1)",2015,0,JURNAL BIOLOGI INDONESIA 11 (1)
5746,Implikasi Pengawasan Persaingan Usaha Terhadap Perkembangan Ekonomi Digital,https://scholar.google.com/scholar?q=+intitle:'Implikasi Pengawasan Persaingan Usaha Terhadap Perkembangan Ekonomi Digital',"KWW Setiyo Utomo, Deny Slamet Pribadi
Lex Jurnalica 20 (2023), 16 - 26, 2023",2023,0,"Lex Jurnalica 20 (2023), 16 - 26, 2023"
5746,"Sustainable Bali Cattle Breeding and the Future of Smallholder Farming in South Konawe District, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Sustainable Bali Cattle Breeding and the Future of Smallholder Farming in South Konawe District, Indonesia'","M Abadi, LO Nafiu, T Saili, L Yunus
Journal of Law and Sustainable Development 11 (12), e844-e844, 2023",2023,6,"Journal of Law and Sustainable Development 11 (12), e844-e844, 2023"
5746,Green Marketing Perspective: Enhancing Green  Customer Loyalty with Environmental  Knowledge as a Moderating Factor in the Local  Cosmetic Industry in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Green Marketing Perspective: Enhancing Green  Customer Loyalty with Environmental  Knowledge as a Moderating Factor in the Local  Cosmetic Industry in Indonesia',"A Amelia, N Purwanto, C Rofiah, R Ronald
Review of Integrative Business and Economics Research 13 (https …, 2023",2023,0,"Review of Integrative Business and Economics Research 13 (https …, 2023"
5746,PERANCANGAN KOMUNIKASI VISUAL TRANSFORMASI MEDIA CERITA RAKYAT INDONESIA,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN KOMUNIKASI VISUAL TRANSFORMASI MEDIA CERITA RAKYAT INDONESIA',"SPWB NUSANTARA, RIP SISWANDARI",0000,0,
5746,KNOWLEDGE SHARING PRACTICES IN LEARNING ENGLISH LITERATURE VIA WHATSAPP,https://scholar.google.com/scholar?q=+intitle:'KNOWLEDGE SHARING PRACTICES IN LEARNING ENGLISH LITERATURE VIA WHATSAPP',"MR Rahmawanti
English Journal 11 (2), 2017",2017,2,"English Journal 11 (2), 2017"
5746,UPAYA KEPOLISIAN KOTA SOLOK DALAM PENANGGULANGAN TINDAK PIDANA PENIPUAN DENGAN MODUS HIPNOTIS,https://scholar.google.com/scholar?q=+intitle:'UPAYA KEPOLISIAN KOTA SOLOK DALAM PENANGGULANGAN TINDAK PIDANA PENIPUAN DENGAN MODUS HIPNOTIS',"G Erisa, P Uning, S Syafridatati
UNIVERSITAS BUNG HATTA, 2020",2020,0,"UNIVERSITAS BUNG HATTA, 2020"
5746,Determinants Affecting Restaurant Taxpayer Compliance In The Bogor City,https://scholar.google.com/scholar?q=+intitle:'Determinants Affecting Restaurant Taxpayer Compliance In The Bogor City',"SW Pratama, Y Yuliandi
International Conference on Global Optimization and Its Applications 2021 …, 2021",2021,0,"International Conference on Global Optimization and Its Applications 2021 …, 2021"
5746,Dampak ilmu pengetahuan alam dan teknologi terhadap kehidupan manusia serta implikasi bisnisnya,https://scholar.google.com/scholar?q=+intitle:'Dampak ilmu pengetahuan alam dan teknologi terhadap kehidupan manusia serta implikasi bisnisnya',"U Santoso
[sn], 1991",1991,0,"[sn], 1991"
5746,"Shopping Motivation, Optimum Stimulation Level, Cognitive Response and Store Patronage Satisfaction: a Case of Indonesia","https://scholar.google.com/scholar?q=+intitle:'Shopping Motivation, Optimum Stimulation Level, Cognitive Response and Store Patronage Satisfaction: a Case of Indonesia'","T Budisantoso, K Mizerski
Widya Journal of Management and Accounting 6 (3), 0",0000,0,"Widya Journal of Management and Accounting 6 (3), 0"
5747,Pemodelan Evakuasi pada Ruang Koridor dengan Cellular Automata berbasis Perilaku Manusia.,https://scholar.google.com/scholar?q=+intitle:'Pemodelan Evakuasi pada Ruang Koridor dengan Cellular Automata berbasis Perilaku Manusia.',"T Harsono, AR Barakbah
Techno. com 22 (4), 2023",2023,0,"Techno. com 22 (4), 2023"
5747,"Beatrice Prior’s Id, Ego and Superego described in Veronica Roth’s Novel Divergent","https://scholar.google.com/scholar?q=+intitle:'Beatrice Prior’s Id, Ego and Superego described in Veronica Roth’s Novel Divergent'","VG Septiani, H Sulistyorini
UNCLLE (Undergraduate Conference on Language, Literature, and Culture) 2 (01 …, 2022",2022,0,"UNCLLE (Undergraduate Conference on Language, Literature, and Culture) 2 (01 …, 2022"
5747,"S., Arief, S., Khalik, A.,(2016)","https://scholar.google.com/scholar?q=+intitle:'S., Arief, S., Khalik, A.,(2016)'","H Jalaluddin
Studi Eksperimental Performansi Modul Photovoltaik dengan Pendinginan Air",0000,2,Studi Eksperimental Performansi Modul Photovoltaik dengan Pendinginan Air
5747,Laporan Yogyakarta: Yogyakarta. 1997,https://scholar.google.com/scholar?q=+intitle:'Laporan Yogyakarta: Yogyakarta. 1997',"P Hargiyarto
Oven Roti. Hasil Vucer, 0",0000,0,"Oven Roti. Hasil Vucer, 0"
5747,Analisis Kendala dan Solusi dalam Penerbitan SP2D di BPKD Padang Pariaman,https://scholar.google.com/scholar?q=+intitle:'Analisis Kendala dan Solusi dalam Penerbitan SP2D di BPKD Padang Pariaman',"F Izwar, S Syamsir, N Aprilian, RP Kurniawan, SA Putri, SM Hanifah
Ranah Research: Journal of Multidisciplinary Research and Development 6 (1 …, 2023",2023,0,"Ranah Research: Journal of Multidisciplinary Research and Development 6 (1 …, 2023"
5747,Headmaster accountability: Study of self-concept and interpersonal communication (case study at public junior high school of Jambi province),https://scholar.google.com/scholar?q=+intitle:'Headmaster accountability: Study of self-concept and interpersonal communication (case study at public junior high school of Jambi province)',"Y Elfisa, S Saukani, F Firman
Indonesian Educational Administration and Leadership Journal (IDEAL) 2 (1 …, 2020",2020,1,"Indonesian Educational Administration and Leadership Journal (IDEAL) 2 (1 …, 2020"
5747,Analisis Faktor-Faktor Yang Mempengaruhi Tingkat Kemiskinan Daerah: Studi Kasus Kabupaten Gowa,https://scholar.google.com/scholar?q=+intitle:'Analisis Faktor-Faktor Yang Mempengaruhi Tingkat Kemiskinan Daerah: Studi Kasus Kabupaten Gowa',"L Febrianti, A Agussalim, H Hamrullah, L Atmansyah
Development Policy and Management Review (DPMR), 22-45, 2022",2022,1,"Development Policy and Management Review (DPMR), 22-45, 2022"
5747,"Studi Hukum Islam Dengan Pendekatan Sosiologi, dalam Amin Abdullah, dkk","https://scholar.google.com/scholar?q=+intitle:'Studi Hukum Islam Dengan Pendekatan Sosiologi, dalam Amin Abdullah, dkk'","A Mudzhar
Antologi Studi Islam, 2000",2000,3,"Antologi Studi Islam, 2000"
5747,Pemanfaatan Metode Technique For Order Preference By Similiarity To Ideal Solution (TOPSIS) Untuk Menentukan Pelanggan Terbaik,https://scholar.google.com/scholar?q=+intitle:'Pemanfaatan Metode Technique For Order Preference By Similiarity To Ideal Solution (TOPSIS) Untuk Menentukan Pelanggan Terbaik',"MA Jihad Plaza R
Jurnal Informasi dan Komputer 7 (1), 1-6, 2019",2019,25,"Jurnal Informasi dan Komputer 7 (1), 1-6, 2019"
5747,Analysis of Predictor Factors for Recurrent Stroke at RSI Siti Aisyah Madiun Polyneurology: Cross-Sectional Study,https://scholar.google.com/scholar?q=+intitle:'Analysis of Predictor Factors for Recurrent Stroke at RSI Siti Aisyah Madiun Polyneurology: Cross-Sectional Study',"T Lamini, S Sugiharto, B Kristinawati
Jurnal Ilmiah Ilmu Keperawatan Indonesia 14 (03), 79-85, 2024",2024,0,"Jurnal Ilmiah Ilmu Keperawatan Indonesia 14 (03), 79-85, 2024"
5748,Moderation of  Am--Be neutrons in paraffin wax,https://scholar.google.com/scholar?q=+intitle:'Moderation of  Am--Be neutrons in paraffin wax',"I Ahmad, DFC Morris
Radiochem. Radioanal. Lett., v. 23, no. 3, pp. 119-124, 1975",1975,0,"Radiochem. Radioanal. Lett., v. 23, no. 3, pp. 119-124, 1975"
5748,"Wireless power transmitting and charging system, and method for controlling communication and power in the wireless power transmitting and charging system","https://scholar.google.com/scholar?q=+intitle:'Wireless power transmitting and charging system, and method for controlling communication and power in the wireless power transmitting and charging system'","NY Kim, SW Kwon, YT Hong
US Patent App. 14/131,380, 2014",2014,26,"US Patent App. 14/131,380, 2014"
5748,The hippie or what makes groovy tick?,https://scholar.google.com/scholar?q=+intitle:'The hippie or what makes groovy tick?',"EK Schwartz, R Leder
Alter-Jornal de Estudos Psicodinâmicos, 1973",1973,5,"Alter-Jornal de Estudos Psicodinâmicos, 1973"
5748,"istikhdamul kitabuddirosiy"" syi'ir bahasa arab jawa rong kalimah"" litarqiyatil istii"" aabi alal mufrodat lifashli"" almadrasatul i'daadiyatu"" bilmadrosatiddiiniyyati nurul qur …","https://scholar.google.com/scholar?q=+intitle:'istikhdamul kitabuddirosiy"" syi'ir bahasa arab jawa rong kalimah"" litarqiyatil istii"" aabi alal mufrodat lifashli"" almadrasatul i'daadiyatu"" bilmadrosatiddiiniyyati nurul qur …'","AM Susilo, H Abd
IAIN SURAKARTA, 2020",2020,0,"IAIN SURAKARTA, 2020"
5748,Regulations Availability in the Management of Community Based Tourism (CBT) Villages in the Village of Jatiluwih,https://scholar.google.com/scholar?q=+intitle:'Regulations Availability in the Management of Community Based Tourism (CBT) Villages in the Village of Jatiluwih',"RA Windari, I Hadi
Singaraja: Universitas Pendidikan Ganesha, tersedia di laman www. eirai. org …, 2016",2016,2,"Singaraja: Universitas Pendidikan Ganesha, tersedia di laman www. eirai. org …, 2016"
5748,Mengajar Statistik Bisnis II 3A2,https://scholar.google.com/scholar?q=+intitle:'Mengajar Statistik Bisnis II 3A2',"D Thamrin
Ubhara jaya",0000,0,Ubhara jaya
5748,IDENTIFIKASI DAN PENGENDALIAN FAKTOR RISIKO MUKOSITIS ORAL SELAMA RADIOTERAPI KANKER NASOFARING: LAPORAN KASUS-IDENTIFICATION A...,https://scholar.google.com/scholar?q=+intitle:'IDENTIFIKASI DAN PENGENDALIAN FAKTOR RISIKO MUKOSITIS ORAL SELAMA RADIOTERAPI KANKER NASOFARING: LAPORAN KASUS-IDENTIFICATION A...',"I Sufiawati, GP Subita
Abstrak",2008,0,Abstrak
5748,The Strategy of Dairy Goat Business Development,https://scholar.google.com/scholar?q=+intitle:'The Strategy of Dairy Goat Business Development',"Z Choirunisa, SI Santoso, T Ekowati",0000,0,
5748,Penerapan Model Pembelajaran Inkuiri Terbimbing untuk Meningkatkan Hasil Belajar Peserta Didik Materi Usaha dan Pesawat Sederhana pada Aspek Kognitif di kelas VIII SMPN 1 Kabawo,https://scholar.google.com/scholar?q=+intitle:'Penerapan Model Pembelajaran Inkuiri Terbimbing untuk Meningkatkan Hasil Belajar Peserta Didik Materi Usaha dan Pesawat Sederhana pada Aspek Kognitif di kelas VIII SMPN 1 Kabawo',"S Sumarni, L Tahang, L Sukariasih
Jurnal Penelitian Pendidikan Fisika 6 (3), 251-256",0000,0,"Jurnal Penelitian Pendidikan Fisika 6 (3), 251-256"
5748,PENYALAHGUNAAN DANA DEPOSITO MILIK NASABAH DITINJAU DARI KETENTUAN HUKUM PERBANKAN SYARIAH,https://scholar.google.com/scholar?q=+intitle:'PENYALAHGUNAAN DANA DEPOSITO MILIK NASABAH DITINJAU DARI KETENTUAN HUKUM PERBANKAN SYARIAH',"S Fauziah, L Abubakar, T Handayani
Jurnal Justisia Ekonomika: Magister Hukum Ekonomi Syariah 6 (1), 2022",2022,0,"Jurnal Justisia Ekonomika: Magister Hukum Ekonomi Syariah 6 (1), 2022"
5749,Klasifikasi Jenis Mangga Berdasarkan Bentuk Dan Tekstur Daun Menggunakan Metode K-Nearest Neighbor,https://scholar.google.com/scholar?q=+intitle:'Klasifikasi Jenis Mangga Berdasarkan Bentuk Dan Tekstur Daun Menggunakan Metode K-Nearest Neighbor',"AP Rahayu, H Honainah, RE Pawening
Prosiding SENTIA, 2016",2016,1,"Prosiding SENTIA, 2016"
5749,Studi tentang Ergonomi dan Karakter Psikososial bagi Yatim Piatu di LKSA Yayasan Kyai Raden Mohammad Kasiman Kota Blitar,https://scholar.google.com/scholar?q=+intitle:'Studi tentang Ergonomi dan Karakter Psikososial bagi Yatim Piatu di LKSA Yayasan Kyai Raden Mohammad Kasiman Kota Blitar',"AMS Shofwan
Ta'lim: Jurnal Multidisiplin Ilmu 3 (1), 1-6, 2024",2024,1,"Ta'lim: Jurnal Multidisiplin Ilmu 3 (1), 1-6, 2024"
5749,Krismono. 2003,https://scholar.google.com/scholar?q=+intitle:'Krismono. 2003',"ASN Krismono
Indikator umbalan dilihat dari segi aspek kualitas air di Waduk Ir. Djuanda …",0000,2,Indikator umbalan dilihat dari segi aspek kualitas air di Waduk Ir. Djuanda …
5749,Deskripsi Bentuk dan Makna Keaspekan dalam Bahasa Batak Toba,https://scholar.google.com/scholar?q=+intitle:'Deskripsi Bentuk dan Makna Keaspekan dalam Bahasa Batak Toba',"I Basaria
Menimang Bahasa, Membangun Bangsa",2012,0,"Menimang Bahasa, Membangun Bangsa"
5749,Perancangan Aplikasi Reservasi Audit Berbasis WEB Menggunakan Metode Algoritma Aes Pada Kantor Akuntan Publik,https://scholar.google.com/scholar?q=+intitle:'Perancangan Aplikasi Reservasi Audit Berbasis WEB Menggunakan Metode Algoritma Aes Pada Kantor Akuntan Publik',"M Fauzan, S Soeheri
INFOSYS (INFORMATION SYSTEM) JOURNAL 7 (2), 202-211, 2023",2023,1,"INFOSYS (INFORMATION SYSTEM) JOURNAL 7 (2), 202-211, 2023"
5749,Analysis of the impact of maritime sector development in supporting Indonesian Navy Ship operations,https://scholar.google.com/scholar?q=+intitle:'Analysis of the impact of maritime sector development in supporting Indonesian Navy Ship operations',"P Amelia, A Lathifah, INA Yasa
Procedia Computer Science 197, 317-325, 2022",2022,19,"Procedia Computer Science 197, 317-325, 2022"
5749,LANGUAGE EXPRESSIONS IN CONSTRUCTING PHYSICAL MASCULINITY IN INDONESIAN TEEN LIT,https://scholar.google.com/scholar?q=+intitle:'LANGUAGE EXPRESSIONS IN CONSTRUCTING PHYSICAL MASCULINITY IN INDONESIAN TEEN LIT',"A Zahro, A Santoso, D Dawud
Bahasa dan Seni: Jurnal Bahasa, Sastra, Seni, dan Pengajarannya 48 (2), 131-137, 2021",2021,0,"Bahasa dan Seni: Jurnal Bahasa, Sastra, Seni, dan Pengajarannya 48 (2), 131-137, 2021"
5749,"PENGARUH HARGA, CITRA MEREK DAN LABEL HALAL TERHADAP MINAT BELI KONSUMEN LIPSTIK WARDAH DI KABUPATEN BANYUWANGI","https://scholar.google.com/scholar?q=+intitle:'PENGARUH HARGA, CITRA MEREK DAN LABEL HALAL TERHADAP MINAT BELI KONSUMEN LIPSTIK WARDAH DI KABUPATEN BANYUWANGI'","D Penulis, A Sholihah",0000,0,
5749,Vocab Bagi Ibu Warga Pkk Di Kecamatan Binjai Utara,https://scholar.google.com/scholar?q=+intitle:'Vocab Bagi Ibu Warga Pkk Di Kecamatan Binjai Utara',"AW Sari, D Deliati
JURNAL PRODIKMAS Hasil Pengabdian Kepada Masyarakat 3 (2), 59-65, 2019",2019,17,"JURNAL PRODIKMAS Hasil Pengabdian Kepada Masyarakat 3 (2), 59-65, 2019"
5749,NUJA'RAME SEBAGAI INSPIRASI MENCIPTA KARYA TARI TU NUJA’DI KABUPATEN SUMBAWA,https://scholar.google.com/scholar?q=+intitle:'NUJA'RAME SEBAGAI INSPIRASI MENCIPTA KARYA TARI TU NUJA’DI KABUPATEN SUMBAWA',"H Medita, HRN Sumbawati
Proceeding Of Student Conference 1 (6), 231-240, 2023",2023,0,"Proceeding Of Student Conference 1 (6), 231-240, 2023"
5750,NUJA'RAME SEBAGAI INSPIRASI MENCIPTA KARYA TARI TU NUJA’DI KABUPATEN SUMBAWA,https://scholar.google.com/scholar?q=+intitle:'NUJA'RAME SEBAGAI INSPIRASI MENCIPTA KARYA TARI TU NUJA’DI KABUPATEN SUMBAWA',"H Medita, HRN Sumbawati
Proceeding Of Student Conference 1 (6), 231-240, 2023",2023,0,"Proceeding Of Student Conference 1 (6), 231-240, 2023"
5750,"Peran Industri Plywood Dalam Penyerapan Tenaga Kerja Dan Implikasinya Terhadap Ketahanan Ekonomi Keluarga (Studi Pada CV Berkah Sigran Jaya Di Kecamatan Kranggan, Kabupaten …","https://scholar.google.com/scholar?q=+intitle:'Peran Industri Plywood Dalam Penyerapan Tenaga Kerja Dan Implikasinya Terhadap Ketahanan Ekonomi Keluarga (Studi Pada CV Berkah Sigran Jaya Di Kecamatan Kranggan, Kabupaten …'","ANUR AHSAN
Universitas Gadjah Mada, 2021",2021,0,"Universitas Gadjah Mada, 2021"
5750,"PENINGKATAN HASIL BELAJAR IPS SISWA KELAS III SD MELALUI PENERAPAN TEKNIK PETA PIKIRAN (MIND MAPPING)(Penelitian Tindakan Kelas di SDN Pluit 03 Pagi, Jakarta Utara)","https://scholar.google.com/scholar?q=+intitle:'PENINGKATAN HASIL BELAJAR IPS SISWA KELAS III SD MELALUI PENERAPAN TEKNIK PETA PIKIRAN (MIND MAPPING)(Penelitian Tindakan Kelas di SDN Pluit 03 Pagi, Jakarta Utara)'","A KUSUMAWATI
UNIVERSITAS NEGERI JAKARTA, 2010",2010,0,"UNIVERSITAS NEGERI JAKARTA, 2010"
5750,Opportunities and challenges of sharia fintech (financial technology) in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Opportunities and challenges of sharia fintech (financial technology) in Indonesia',"H Hiyanti, L Nugroho, C Sukmadilaga, T Fitrijanti
Scientific Journal of Islamic Economics 5 (3), 2020",2020,0,"Scientific Journal of Islamic Economics 5 (3), 2020"
5750,MEDIA LITERASI DIGITAL SEBAGAI POJOK BACA SISWA PADA SEKOLAH SMK,https://scholar.google.com/scholar?q=+intitle:'MEDIA LITERASI DIGITAL SEBAGAI POJOK BACA SISWA PADA SEKOLAH SMK',"M Mundzir, R Zulkarnain, R Kusdyawati, R Zabrina, R Hardi
Jurnal Malikussaleh Mengabdi 3 (2), 367-372, 2024",2024,0,"Jurnal Malikussaleh Mengabdi 3 (2), 367-372, 2024"
5750,Pengaruh Customer Relationship Management (CRM) dan kualitas layanan terhadap loyalitas pelanggan melalui kepuasan pelanggan pada business government and enterprise service …,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Customer Relationship Management (CRM) dan kualitas layanan terhadap loyalitas pelanggan melalui kepuasan pelanggan pada business government and enterprise service …',"AS Octavia, P Patwayati, N Rommy
Jurnal Manajemen, Bisnis dan Organisasi (JUMBO) 3 (1), 1-11, 2019",2019,7,"Jurnal Manajemen, Bisnis dan Organisasi (JUMBO) 3 (1), 1-11, 2019"
5750,IMPLEMENTASI KAMPANYE WONDERFUL INDONESIA PADA EVENT INTERNATIONALE TOURIMUS BORSE (ITB) DI BERLIN SEBAGAI BENTUK COUNTRY BRANDING PADA BIDANG PARIWISATA OLEH KEMENTERIAN …,https://scholar.google.com/scholar?q=+intitle:'IMPLEMENTASI KAMPANYE WONDERFUL INDONESIA PADA EVENT INTERNATIONALE TOURIMUS BORSE (ITB) DI BERLIN SEBAGAI BENTUK COUNTRY BRANDING PADA BIDANG PARIWISATA OLEH KEMENTERIAN …',"W RAMADHANI
Universitas Mercu Buana Jakarta, 2018",2018,0,"Universitas Mercu Buana Jakarta, 2018"
5750,Book content analysis of Brown's “Teaching by principles: An interactive approach to language pedagogy”,https://scholar.google.com/scholar?q=+intitle:'Book content analysis of Brown's “Teaching by principles: An interactive approach to language pedagogy”',"S Milarisa
UNNES-TEFLIN National Seminar 4 (1), 262-274, 2021",2021,2,"UNNES-TEFLIN National Seminar 4 (1), 262-274, 2021"
5750,Pengantar Asuransi,https://scholar.google.com/scholar?q=+intitle:'Pengantar Asuransi',Y Hikmah,2018,0,
5750,Pengembangan modul elektronik mata pelajaran informatika sebagai bahan ajar alternatif untuk meningkatkan hasil belajar siswa kelas ix sekolah menengah pertama (SMP),https://scholar.google.com/scholar?q=+intitle:'Pengembangan modul elektronik mata pelajaran informatika sebagai bahan ajar alternatif untuk meningkatkan hasil belajar siswa kelas ix sekolah menengah pertama (SMP)',"P Husna, MH Yanni
Jurnal Pendidikan Bumi Persada 1 (2), 2022",2022,2,"Jurnal Pendidikan Bumi Persada 1 (2), 2022"
5751,Similarity atau Originality Business Ethics in Providing Financial Statements: The Testing of Fraud Pentagon Theory on the Manufacturing Sector in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Similarity atau Originality Business Ethics in Providing Financial Statements: The Testing of Fraud Pentagon Theory on the Manufacturing Sector in Indonesia',"E Evana, M Metalia, E Mirfazli, D Ventsislavova Georgieva, ...
ARMG Publishing Business Ethics and Leadership, 2019",2019,0,"ARMG Publishing Business Ethics and Leadership, 2019"
5751,EVALUASI SISTEM INFORMASI PENJUALAN KREDIT PADA PT. SUKSES UTAMA,https://scholar.google.com/scholar?q=+intitle:'EVALUASI SISTEM INFORMASI PENJUALAN KREDIT PADA PT. SUKSES UTAMA',"Y YANTI, F FANNY, M MARTINA
BINUS, 2010",2010,0,"BINUS, 2010"
5751,Karakteristik fisiologis dan hasil lateks tanaman karet klon GT1 dengan perlakuan sistem sadap pendek pada perkebunan karet rakyat,https://scholar.google.com/scholar?q=+intitle:'Karakteristik fisiologis dan hasil lateks tanaman karet klon GT1 dengan perlakuan sistem sadap pendek pada perkebunan karet rakyat',"Y Purwaningrum, Y Asbur, A Anwar, FWN Ginting
Jurnal Penelitian Karet, 65-74, 2020",2020,1,"Jurnal Penelitian Karet, 65-74, 2020"
5751,Penguatan Pendidikan Karakter Melalui Pendidikan Agama Islam Di Sekolah Dasar,https://scholar.google.com/scholar?q=+intitle:'Penguatan Pendidikan Karakter Melalui Pendidikan Agama Islam Di Sekolah Dasar',"ET Sofiawati, Fadhillah
Prosiding Seminar Nasional Universitas Muria Kudus, 2018",2018,0,"Prosiding Seminar Nasional Universitas Muria Kudus, 2018"
5751,Pengembangan Metode Analisis Timbal (Pb) Dalam Bahan Baku Ferro Fumarat Secara Kolorimetri melalui Pembentukan Kompleks Pb-Ditizonat,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Metode Analisis Timbal (Pb) Dalam Bahan Baku Ferro Fumarat Secara Kolorimetri melalui Pembentukan Kompleks Pb-Ditizonat',"REK Purwaniati, Sophi Damayanti
- 1 (2018), 47, 2018",2018,0,"- 1 (2018), 47, 2018"
5751,Perbaikan Metode Kerja dengan Pendekatan Metode Rappid Upper Limb Assessment dan Biomekanika Operator Pemindah Peti Buah di Pasar Tradisional,https://scholar.google.com/scholar?q=+intitle:'Perbaikan Metode Kerja dengan Pendekatan Metode Rappid Upper Limb Assessment dan Biomekanika Operator Pemindah Peti Buah di Pasar Tradisional',"T Rochman, Z Apriyadi, RD Astuti
Tekinfo: Jurnal Ilmiah Teknik Industri dan Informasi 4 (1), 3-14, 2015",2015,4,"Tekinfo: Jurnal Ilmiah Teknik Industri dan Informasi 4 (1), 3-14, 2015"
5751,"ANALISIS PERKEMBANGANKONDISI FISIKDAYA TAHAN KARDIOVASKULAR, KEKUATAN OTOT LENGAN, DAN DAYA LEDAKOTOT TUNGKAI ATLET GULATPORPROV JATIM KE-VI KABUPATEN TUBAN TAHUN 2019LAKI-LAKI …","https://scholar.google.com/scholar?q=+intitle:'ANALISIS PERKEMBANGANKONDISI FISIKDAYA TAHAN KARDIOVASKULAR, KEKUATAN OTOT LENGAN, DAN DAYA LEDAKOTOT TUNGKAI ATLET GULATPORPROV JATIM KE-VI KABUPATEN TUBAN TAHUN 2019LAKI-LAKI …'","Y Jatmiko, NA Kumaat
Jurnal Kesehatan Olahraga 7 (2)",2019,0,Jurnal Kesehatan Olahraga 7 (2)
5751,CANCEL CULTURE: DILEMA RUANG PUBLIK DAN KUASA NETIZEN,https://scholar.google.com/scholar?q=+intitle:'CANCEL CULTURE: DILEMA RUANG PUBLIK DAN KUASA NETIZEN',"NI Purnamasari
Mediakom: Jurnal Ilmu Komunikasi 6 (2), 137-149, 2023",2023,2,"Mediakom: Jurnal Ilmu Komunikasi 6 (2), 137-149, 2023"
5751,"PENINGKATAN KINERJA KEUANGAN MELALUI LITERASI KEUANGAN SYARIAH, FINANCIAL TECHNOLOGY DAN INKLUSI KEUANGAN (STUDI PADA UMKM KABUPATEN BOYOLALI)","https://scholar.google.com/scholar?q=+intitle:'PENINGKATAN KINERJA KEUANGAN MELALUI LITERASI KEUANGAN SYARIAH, FINANCIAL TECHNOLOGY DAN INKLUSI KEUANGAN (STUDI PADA UMKM KABUPATEN BOYOLALI)'","S Rejeki
IAIN SALATIGA, 2024",2024,0,"IAIN SALATIGA, 2024"
5751,Uji Kinerja Unit Mesin Pasteurisasi Tipe Kontinyu untuk Pengolahan Sari Buah Sirsak,https://scholar.google.com/scholar?q=+intitle:'Uji Kinerja Unit Mesin Pasteurisasi Tipe Kontinyu untuk Pengolahan Sari Buah Sirsak',"U Budiharti, A Unadi",2019,0,
